,HeadFront,SpineThoracic2,SpineThoracic12,LShoulderTop,RShoulderTop,WaistBack,LTrochanterMajor,LForefoot,RTrochanterMajor,RForefoot,LElbow,RElbow,LWrist,RWrist,LKnee,RKnee,LAnkle,RAnkle
329,3677.174280934887,-14528.844293573908,-42506.20833502042,-5272.4903621861085,-15587.889960690118,-49784.780734404805,-24504.199972665097,34411.25440803699,-33974.35474652336,32239.884457808785,15831.226889103353,11866.010479509805,33491.244136035624,38929.4078341887,8123.6359432867575,10820.984389360889,18881.435150991943,14124.231529988512
330,280724.7263600152,305066.024018803,356863.19290973153,275050.87158277514,359651.8246579752,392190.67938386044,323624.82130757853,348696.15921608475,448175.5303665523,454511.46891585214,269647.0195806176,379759.19289973937,252405.86088392197,396260.65202621435,315365.7804348313,404192.0581091499,356170.9620132695,457677.8348920152
331,3675.466701994799,-14510.394228231824,-42491.1757989749,-5272.372627539102,-15601.398238545058,-49760.386195587416,-24481.299033050025,34413.252328735696,-33964.285594345274,32250.16975241222,15829.53753867613,11873.301595298872,33491.04376500019,38929.87577870308,8136.355832362682,10843.987745990475,18886.01485139773,14124.733568975262
332,280748.52660816663,305003.41111058876,356876.60324535135,275065.9612025504,359690.25073122786,392163.6594583302,323596.5084296958,348721.60214802454,448220.7664754942,454483.47653560166,269668.3278753298,379751.21600596304,252415.61786850772,396250.44183148857,315369.17885196174,404126.9855251863,356200.3442375745,457611.88438888127
333,3667.364632968114,-14490.366125220178,-42476.21857516971,-5276.916934255154,-15597.087516811254,-49734.575663721145,-24451.395573593232,34408.51579711811,-33948.321671270925,32247.49241314367,15829.64323657894,11875.771320930104,33490.87687632721,38928.087873157325,8138.704065440317,10870.326904823978,18887.741449617613,14136.41198668211
334,280774.4015184778,304924.50214383233,356902.24799297686,275093.86251667846,359689.72888449696,392139.727222805,323572.2328976776,348701.6838082424,448214.7601846475,454463.7708420081,269675.2576920643,379766.75752929307,252408.72963767915,396267.99104708945,315346.39310161467,404089.9353527573,356188.395126665,457510.65485272463
335,3660.57694965291,-14476.711676494939,-42466.719992291764,-5272.320525359435,-15601.523618072526,-49703.41221006475,-24432.86280037764,34414.10771483942,-33925.23131033583,32254.125642414612,15829.411495599114,11872.363743243506,33489.46027934521,38927.68688722653,8175.903221004231,10906.819317211204,18881.422872160045,14145.970491700395
336,280798.63529555214,304898.04779327207,356915.36224436964,275001.1379389146,359735.09271651634,392131.4510806233,323559.0215750895,348693.62480955996,448187.5260087149,454425.7547376533,269660.9741084688,379812.86841701024,252403.79509635217,396275.49749134795,315337.3198778996,404067.7065302921,356175.0427886619,457443.08955642197
337,3658.6090259798657,-14455.789173410616,-42454.082658318206,-5273.898744104263,-15597.531839925265,-49677.24950738318,-24414.769151230794,34413.448864007994,-33885.50204047849,32262.37117334985,15828.789146934112,11873.970062464727,33489.287908801554,38935.30316195273,8190.1021246995115,10935.564341436355,18883.94458794407,14154.739937182156
338,280830.05936581903,304885.1557213325,356920.5544762966,275096.26416289,359787.1449907478,392131.7039106292,323542.5563175683,348685.26520900975,448198.66915747296,454399.2142700615,269624.2257320595,379908.85753215733,252393.43679114775,396297.3253166711,315338.9987983546,404022.80450647837,356161.26640803105,457376.8084144584
339,3656.163940710856,-14446.729770249083,-42444.66193474035,-5285.621955979441,-15609.1985248325,-49647.82407759926,-24389.7058832611,34411.45094071596,-33842.16373327788,32261.092834573057,15826.515452234733,11867.36273846843,33490.08344446106,38936.88427921472,8211.71190862713,10974.784186816716,18880.85731093916,14164.059315885985
340,280867.33382906765,305390.33836556657,356924.61114988796,275053.7034375903,359911.25166218437,392138.9392088706,323527.93555627175,348682.575321805,448200.5886174709,454379.10970862524,269587.85736665525,379885.8210262877,252390.2091241796,396094.8141289352,315332.9587438041,404011.4068748005,356183.774796412,457309.52484787564
341,3657.13669368553,-14588.470366499983,-42438.49060130093,-5279.391281644595,-15614.96739034859,-49620.78689087817,-24358.231013119315,34410.312483534435,-33802.18319820448,32255.810138340043,15825.452096433422,11870.406064754923,33491.48642451275,38975.18555107135,8225.59681803317,11003.963391856403,18887.333024263175,14166.494773036484
342,280927.05453344074,304792.9580655053,356928.54650235164,275116.9872551211,359855.0012523375,392146.16171499103,323511.9170380775,348710.79410167615,448211.77377843135,454379.5379608524,269556.3738636289,379857.4530333143,252384.14287550948,396111.7629651535,315248.94409830606,403984.6298785067,356140.30158610805,457277.09520288854
343,3647.7417114139535,-14412.041495611367,-42426.64330162264,-5288.37936171671,-15611.492201945497,-49589.997911887476,-24329.106660389945,34405.86140348468,-33759.52248921964,32256.745261868888,15829.586963546652,11877.420413047832,33497.438562979485,38975.008207573745,8228.146691270336,11028.678354856223,18881.97992367382,14163.943300974846
344,280970.48268833064,304748.5152199702,356933.779438708,275067.6811047693,359862.5661911857,392122.6424056218,323499.87916285376,348699.5809085967,448114.8919799761,454335.0376823602,269531.1625867614,379881.0500472874,252387.77894365194,396090.254188325,315286.92269648623,403932.40159470565,356155.65132537775,457277.7626648178
345,3644.5003129691067,-14402.629215051857,-42409.49367154844,-5283.986315692622,-15623.142445887534,-49548.391157037564,-24295.49442926101,34405.76207077063,-33713.38679886692,32254.150807420818,15798.174540375854,11871.904865461762,33496.54996731296,38974.3181036382,8262.589364933145,11052.719926827518,18883.958115445173,14150.084555264079
346,281010.85510811943,304711.0886254977,356944.6647427243,275118.746151872,359917.83591626567,392097.23724229174,323482.6711055998,348689.95985274715,448103.9016291925,454361.1885890715,269575.81341955875,379797.18190969905,252393.07643168775,396085.34524958814,315271.02330557513,403878.30662745493,356149.87405297405,457251.4271079707
347,3639.7378330629,-14391.268080705762,-42395.62601305383,-5292.46137349787,-15627.536000016284,-49514.776060037344,-24261.086035070344,34405.95373412594,-33687.907324125554,32246.66393962694,15796.553775900971,11879.231728231734,33496.11899796146,38975.576177356415,8285.304417377974,11074.784940346322,18887.956982843007,14162.143341528594
348,281037.2846761044,304683.4440580176,356957.2645871953,275066.04062412767,359943.3400182325,392073.2189332953,323482.491890048,348710.8815549331,448043.2435654034,454362.2941439876,269629.1795132359,379837.729333997,252407.38920565823,396075.0252137663,315235.8658393252,403813.7587362249,356183.2796999749,457232.54081370187
349,3634.8133095507437,-14390.056758577353,-42372.171437730634,-5290.9250354022515,-15632.834729190363,-49481.53385885799,-24242.71712824721,34406.43415016412,-33663.243304175776,32254.021819713114,15794.623577262886,11875.6654160504,33496.47344047119,38977.367250312585,8302.773985539774,11094.225775908704,18876.524621870558,14157.254173782923
350,281054.49985022383,304669.0090217572,356962.82516841084,275126.4457114313,359969.01572669105,392053.9563923229,323474.81904000125,348668.87767427426,448168.5926266284,454374.92305873695,269695.1588500435,379811.5308041783,252427.47442101108,396081.35558101267,315156.90081482404,403742.11897704605,356173.8031982928,457209.81640547724
351,3625.8744791282807,-14388.474431028357,-42350.91813330741,-5288.857503874191,-15628.932265373682,-49455.05124139882,-24213.207262904914,34411.36133050265,-33665.77204067301,32255.482710238,15831.422071385852,11883.313305296168,33497.52549134242,38979.78771699088,8291.44485120118,11124.399432916802,18883.992670657903,14169.614397696998
352,281057.9915735461,305184.9418744609,356975.96956087695,275139.9572129738,360033.1067110084,392039.98258577526,323467.99885119556,348704.21042971895,448176.75576437666,454345.0035458425,269692.981952094,379908.53939533466,252440.73164510136,396094.74087862513,315133.11142985115,403687.3356002871,356162.1363531136,457208.4190074181
353,3619.570516091262,-14538.72001192953,-42336.497701441534,-5285.058936856825,-15643.001315931593,-49421.03827073773,-24190.82530437546,34405.20526858073,-33630.23536372202,32255.152033889954,15805.004773917204,11878.404961356788,33503.09331730251,38981.74840546637,8292.04951611608,11152.185466515777,18885.652436981538,14166.250146669889
354,281063.30584302207,304639.5218638314,356973.7720780218,275102.4403611368,360060.07306399965,392038.2557322686,323467.23056149564,348682.92353572487,448089.93295705685,454362.50792811665,269698.0489873581,380027.54454008985,252462.29788405242,396080.6547380032,315175.12280240894,403609.1236302886,356166.8747997685,457154.9232977165
355,3612.3361977133027,-14386.564840652194,-42324.05080558649,-5276.05676506809,-15657.578880898094,-49387.817641701025,-24168.573374574014,34409.75200090592,-33574.48421622765,32256.0041159076,15811.89705930919,11866.55920826433,33506.323558985925,38983.42494580572,8318.706317143758,11200.13849105686,18887.40088037997,14184.529166537191
356,281084.1163198485,304639.43556687684,356980.1762007458,275154.76239095745,360124.7790145112,392047.83519606973,323463.8342206344,348659.5181575129,448085.8148318331,454393.6972519277,269683.89004354156,380078.9009463213,252479.97426106644,396090.9469264445,315121.6106766167,403567.9705725058,356208.7043137875,457196.0746841614
357,3604.7096634246554,-14380.737408402973,-42321.304191621166,-5284.780875819044,-15687.475322422535,-49355.81888239834,-24151.173274355962,34410.41971730545,-33520.46488091367,32262.287023114346,15817.412962562888,11861.78757831243,33511.4753987924,38985.044140602164,8339.718823156025,11236.385048685992,18866.15231038575,14185.40515559386
358,281106.5107759838,304618.44749522273,356999.55342702987,275176.92790890794,360128.23707192397,392062.08207281743,323467.6101972391,348673.72876455245,448012.2619337493,454320.20847637014,269645.5272213341,380090.23595070763,252490.8422653751,396107.73363665654,315089.54996358417,403511.19177299476,356118.1026017809,457231.8740755324
359,3600.614291411519,-14369.692488190085,-42330.89684233398,-5281.104349181136,-15685.993599554582,-49316.57787226404,-24125.71309667993,34410.05057786121,-33460.85649628908,32256.197488883197,15824.771677853274,11869.954834147324,33520.19390261568,38993.04835238303,8368.407587630612,11267.904418932601,18883.20188118027,14188.54926520307
360,281151.9660454661,304629.68615841615,357059.6423476887,275234.65395673015,360097.9015814008,392072.8295729759,323468.43724387034,348660.6972626744,447978.3830173347,454362.3630162761,269616.1448856625,380102.8353238261,252493.8424921886,396062.79665637115,315051.7093123405,403407.46414288273,356094.27269963437,457149.61957611056
361,3594.103578189064,-14394.725580542778,-42361.896194545305,-5300.925863243603,-15691.920040168523,-49289.40009317352,-24096.654267546786,34407.41153941341,-33417.86485916769,32263.825929212744,15869.910248476273,11875.13887023642,33530.97192994974,39003.38193178825,8374.33734297223,11293.183101699302,18882.338299536517,14202.725238674775
362,281217.65889521455,304643.76810672844,357161.6228153574,275304.9617279221,360087.3656165411,392077.78529125813,323469.28162234405,348647.6665698668,448089.6382628626,454311.9571691839,269501.41782487056,380113.28077636607,252469.1773886308,396046.9292304866,315006.5310283234,403527.2539797182,356087.0938965566,457149.69057345804
363,3581.269710425968,-14407.65912716998,-42416.91856600129,-5315.505984632371,-15699.590979801687,-49272.16310795149,-24075.51946219139,34406.19820571786,-33406.28983705018,32275.503352433443,15851.60101153722,11889.190997483696,33546.064742602124,39017.311814084795,8402.841990245532,11413.155106297716,18885.480712490986,14215.332705871795
364,281308.5414633521,305156.67200432863,357300.9138693071,275395.800016695,360040.8265786073,392108.8260720443,323467.2620846191,348600.34234949603,448069.7099459691,454249.03294695937,269402.6571625873,380133.0468612841,252432.60056492325,396021.61342194973,314931.5908352028,403017.33124451316,356112.8470578163,457038.11345614627
365,3564.1609658985326,-14569.010946687726,-42499.07031239693,-5348.384908638436,-15711.040155375063,-49280.47066149516,-24055.65749177907,34418.35274001296,-33401.893657611465,32295.99701599961,15875.197853213649,11899.818883419659,33566.00409966172,39031.140286055415,8383.619489336972,11323.70860077575,18870.978198389515,14239.738559685295
366,281407.8187968714,305229.1486107399,357498.3590745805,275661.1657251881,359971.9873234699,392154.1723469104,323164.9334251541,348608.4821671093,448077.6949160488,454222.5842438466,269340.9886129169,380204.80281858693,252375.18433068754,396161.2319757772,315002.08698645805,402751.23308899446,355997.76194170245,457044.14864841895
367,3531.996410532105,-14564.596244759392,-42596.5579758994,-5410.818464992459,-15733.040596131119,-49323.01543393021,-24018.211092283498,34422.28425418041,-33431.2549360072,32323.217141160312,15898.42666314631,11901.888170671631,33584.343575885716,39017.45602492985,8381.333571965952,11315.038281750753,18885.627883959416,14254.220808287442
368,281526.6145543306,305359.8641729533,357777.18153365067,275812.69002033444,359990.707041362,392225.4553736938,323150.5495566908,348533.3203520106,448072.3109115869,454211.68932153704,269333.58937330893,380334.1338588918,252346.04564386138,396106.56796794804,315049.7293109573,402402.0990683824,355943.64049188705,456997.78291038424
369,3488.7672311036513,-14562.571070397324,-42735.30394776269,-5445.492920991361,-15763.224397999838,-49400.88266388085,-24039.159666053827,34432.18785842198,-33495.063934883365,32376.897046613183,15917.561759834429,11905.875495499564,33608.17790526797,39032.45159277926,8330.63831778408,11292.946490925176,18889.715616426118,14289.028662240402
370,281529.12439596467,305070.7448222557,358078.44980807457,275980.43578436325,360074.2827934182,392318.83671083755,323187.8724328014,348454.4317322294,448342.9122781606,454139.9572054087,269383.27907027,380548.33966269763,252363.47410375215,396071.85735061555,315148.3755138208,401970.8212882443,355846.63170881517,456850.1234774208
371,3435.5152332588295,-14379.911251113386,-42891.748382948426,-5460.795674042623,-15793.464534035804,-49510.11567511209,-24099.172046145213,34439.629557841305,-33641.222401693,32422.664328132847,15931.503139059081,11894.25339603638,33627.12962591068,39041.22230745518,8269.855727614726,11239.271211569016,18889.004058176914,14331.967649893639
372,281622.3578317264,305419.55933927285,358376.13035981765,276293.95055566693,360102.56486483035,392491.7871054606,323257.0350677316,348364.67523682304,448546.36590679927,454087.0514215972,269508.0499820338,381599.4710524318,252431.40903948425,396058.37243374286,315287.50081507454,401441.92417193827,355742.7960808392,456655.91101797513
373,3358.205237434773,-14379.184196392896,-43076.16344037937,-5480.561117421115,-15839.20878197658,-49686.31029205602,-24196.99237647766,34456.91238452831,-33833.90070288566,32490.895080173847,15939.822285558646,11770.384936958824,33641.62512496507,39053.2974129562,8195.815852008549,11125.563873862258,18884.13720901185,14387.99679418037
374,281795.1711224542,305823.3656318775,358667.9017462493,276740.37752536323,360330.3921468866,392694.44025065005,323388.1823145674,348293.65776727704,448798.66191353946,453955.47594542033,269699.6843776384,382013.0740259988,252525.76984615333,396101.37281639554,315522.5729682037,400880.5815710274,355711.4950650819,456326.89358108264
375,3244.6146864362163,-14361.786154303481,-43289.34715443422,-5503.568951672161,-15877.199032484787,-49923.72922974022,-24325.028591805538,34467.090425084934,-34090.31530939616,32548.688426790228,15937.46509048036,11737.740613650407,33651.93903640059,39062.20722583718,8041.1657769213925,10944.53171498081,18866.401587202887,14443.678378076103
376,281996.81346713554,306309.10649891413,358949.27187438693,277142.46468296635,360478.8074429328,392924.5623294994,323535.4493616822,348245.11626015475,449311.993166261,453814.19784954534,269927.95092571917,382392.9474533188,252645.20780753833,396166.9088171485,315793.4994832185,400268.77325258625,355844.1254267992,455902.914370407
377,3068.2236742249916,-14331.860508110942,-43534.389717737475,-5516.3359971485625,-15886.485433233858,-50243.25028830323,-24490.768681070098,34478.23039760606,-34473.941883504216,32649.943076180312,15930.856855917107,11719.976294523516,33662.027290420956,39075.06702447114,7882.8191669842345,10682.204526841691,18858.8090399187,14515.80247287278
378,282153.41953759163,306928.05487359135,359209.932275043,277632.34083379543,360659.4755849585,393185.67484503775,323719.957951554,348315.73753767717,449528.31060633674,453562.714337965,270153.8403780075,383074.87530745374,252773.0852190707,396263.31612018804,316115.1052219847,399602.5820789467,356398.00813457713,455412.7677137542
379,2846.927875182606,-14287.511218166022,-43817.321540913326,-5544.402276324276,-15898.1182689263,-50660.38319921939,-24703.368186967127,34478.4793181498,-34918.1323134063,32745.719253042567,15915.297466013166,11661.89265955495,33671.98965580969,39094.94863812504,7698.437129565791,10328.140526385741,18992.127308245777,14576.151677728794
380,282318.69433165196,307638.8617022378,359499.22359568893,278187.6617454664,360867.47349224763,393441.6101308548,323945.3980688511,348416.85567967047,450241.8808901719,453345.74571216345,270361.80907237617,383405.1215433097,252915.62432240316,396399.11694834766,316544.0648648491,398965.4705885538,357393.76529968454,454846.59178468335
381,2568.479937260334,-14257.048257922688,-44148.57638343706,-5569.10223900398,-15884.362013794445,-51163.882985353746,-24975.56682112226,34480.92168576633,-35553.707855508546,32813.50869158529,15894.233036036509,11669.831751023466,33682.23224603844,39115.41070159737,7429.761816484108,9840.328418192516,18966.058613493275,14639.152140207992
382,282866.4424571724,308444.0584073429,359839.634026223,278679.17615309503,361193.94883364136,393688.49320991774,324358.777365245,348639.106343598,450754.84355120896,453193.5986044253,270522.2873330098,383972.46651151916,253031.17445145844,396564.5097701844,317054.2924883989,398341.8747392568,357980.05943049333,454452.20917989424
383,2072.358590828615,-14645.237153863287,-44540.07289526501,-5603.248599590654,-15851.790015145103,-51788.80702037383,-25391.968342490305,34480.80411469791,-36299.527208836706,32896.413746856524,15852.986120093206,11656.492125049077,33683.595985188425,39146.14766564214,7133.490372641474,9263.58600297261,18959.10494834432,14669.485829042573
384,283057.98583651875,309268.73657511256,360221.5051321846,279255.29021646566,361405.4320967877,393915.06193473405,324578.0017952662,348918.708085499,451068.54322031734,453125.7193368101,270627.35778381495,384460.0036830688,253105.83944012367,396794.63144199137,317706.3173810351,397824.79550684005,359442.4051814461,454034.68615059473
385,1692.4576056974474,-14580.049874772754,-44994.02521208199,-5648.582189290755,-15811.32326169112,-52518.94836944509,-25834.93422399766,34462.06189015039,-37161.450199426385,32962.06142243275,15791.873483185373,11653.74351695264,33673.935824455395,39169.41742654811,6736.887480133111,8575.578809297545,18936.62689202269,14696.984717673946
386,283272.95610750193,310185.3020612738,360612.0944323298,279911.5979510426,361753.7998295263,394121.2569341446,324755.40630849847,349199.17915407254,451591.4774514694,453063.34130561654,270666.7966561556,385010.6145324496,253125.56515217584,397044.8617070634,318443.60655892774,397449.48034647945,360898.7796658642,453872.91764215194
387,1272.4510417896527,-14575.027880645895,-45537.22546753907,-5728.901358289448,-15768.352297916528,-53385.458311809896,-26376.286143201636,34435.65709726856,-38225.517336642515,32977.15503279191,15701.384046068539,11624.130773269626,33646.59790453053,39172.86170284031,6289.14432055884,7757.942715312558,18901.420811987577,14678.794220294261
388,283534.80204003694,311047.70540557295,360981.91560542205,280573.1302063204,362045.327078953,394273.52294508123,324860.5864157363,349420.6867854733,453306.963045304,453035.30083972,270617.11181206664,385442.38014059054,253114.53731129607,397062.383443205,319215.5530558211,397187.2323941079,362467.36639004253,452965.6490998945
389,806.1626723060326,-14526.335632402443,-46191.31416299105,-5850.147894087262,-15743.920764633702,-54372.614139672994,-27028.039677957728,34392.811043711714,-39630.19345402124,32964.7157089684,15581.802392203535,11587.246074210281,33594.90722961487,39185.612953130236,5741.143169498329,6748.864012466343,18847.56783481122,14706.782240668137
390,283844.52378980734,311927.3163981921,361293.7799587941,281031.8100922271,362300.0367988016,394286.7767874142,324837.57405645744,349648.9744818147,453687.461502305,453024.78655032936,270501.4076463544,385697.66249556764,252991.4051380182,397277.7843163762,320053.74644214334,397069.16808472323,363634.5775227825,453260.2144831222
391,324.32482332487416,-14578.324056867386,-47015.92473834919,-5966.200189561372,-15767.382778541752,-55454.19443561914,-27770.06952270891,34323.94754141195,-40972.64975963553,32930.29740666384,15432.512218928296,11503.971204133348,33516.47045039553,39120.42672871881,5099.639921238988,5520.106681748104,18815.5610112272,14561.279874841039
392,284132.3975711524,312715.98062257195,361531.0051318593,281680.18062857713,362298.2868325579,394133.17495321773,324821.4505399113,349823.53388171544,454324.83644330443,453040.5839830464,270353.0753385836,385595.3202051775,252626.72826954286,397695.11941661825,320956.8956725784,397283.83334156376,364268.0565171513,454786.35958934744
393,-136.61512695895362,-14759.699234517764,-48022.64457463678,-6182.311702984269,-15798.216081216902,-56616.707505469065,-28587.720794309796,34242.500198364534,-42495.98161916516,32815.24368810511,15233.963361649956,11373.591582623201,33404.99232913482,38938.147476164835,4483.7162595708,4102.819350858532,18758.331636212082,14252.503178470415
394,284351.21469700907,313187.5574647627,361794.0395228373,282164.4211118606,362244.84807485604,393868.6250170866,324794.86023242987,349920.13232950907,453444.68640433805,452967.0263039224,270187.27061048395,385320.43729472795,252239.62654430853,397750.7236671329,321997.05811862706,398012.214496988,364446.11261222494,454650.54971761367
395,-608.9734348913917,-15065.46204493285,-49210.742170297206,-6440.287838082193,-15893.156733029733,-57866.005918536306,-29483.13156768925,34161.592033980094,-43867.88497693544,32695.56770484113,14978.157401598826,11163.770004084661,33224.031484221894,38714.21575564345,3812.490099448183,2594.598893221024,18679.23416610765,14137.024873598319
396,284318.35796523636,313378.2360646355,362143.2479531867,282436.1560319035,361466.26137022814,393367.4099479776,324651.0599082801,350717.2059787564,453449.4248012152,452785.0943013725,269987.8417507719,385060.52036530926,251690.8084753613,397789.58791385044,323011.68077055475,399216.7124095588,364422.51795377716,455319.801586508
397,-1084.4605077375818,-15517.071195059834,-50554.434768162464,-6767.56716541358,-16067.366121723193,-59149.9260360661,-30405.384096482754,34019.20850681261,-45429.03438229489,32491.652726239452,14661.015378944128,10873.593833056631,32943.40990526767,38421.79204186776,3182.1106017223246,974.9030815413171,18570.21599070524,13942.054767619691
398,284044.34810537077,313139.8593551705,362490.4917017747,282694.7522970802,360251.4208953593,392857.55993522285,324399.9816546158,350744.65795141784,453555.0893704256,452531.53480042244,269722.54812093824,385128.2040511543,250954.82468961965,398209.71230120014,323922.1923964198,400780.0457017144,364305.58983554,456739.97174395033
399,-1571.8964189855033,-16163.860603703746,-51967.73573941509,-7204.007173740589,-16279.894707525906,-60475.88223024078,-31318.2918053128,33945.00090619084,-47047.480218283934,32350.440315601685,14280.31953085434,10446.912424530114,32498.58732916599,37988.92787980981,2445.0894914822893,-698.6927510780297,18460.301838647356,13672.259631594523
400,283308.2294214295,313036.0515322015,362737.1489430919,282497.5337168384,358946.7519963737,392171.4785126511,324099.87624456926,350751.488919117,453349.80885098595,452234.8522417472,269398.7406182732,385948.632560176,249703.7439402767,399659.43668338674,324686.5774429331,402532.7762245992,364146.8583345363,456256.587698552
401,-2071.207884972893,-17106.875593480516,-53400.04506341122,-7729.707905541654,-16767.53666017997,-61751.35315183754,-32216.53751962082,33887.07626102737,-48624.31254965514,32181.261416190508,13788.701645166711,9637.700486122238,31936.90464904241,37120.89676529077,1708.1173660530221,-2495.7431980303663,18358.867628583423,13582.006888563381
402,282155.9607864638,311904.39617712394,362677.1066531001,281873.22494166566,357972.04499195697,391250.6397015666,323801.3137203892,350738.31669337425,453414.64677306137,452035.3704996895,268928.6883181973,388261.94306506903,248527.0754603172,401961.4217819704,325375.4646392714,404299.2746767376,363981.24430936214,457897.4307340741
403,-2633.831331354464,-18009.86025529082,-54785.2595202026,-8382.560633884968,-17747.327933626017,-62920.39496680729,-33094.4568029096,33857.80857673361,-50265.09680328044,32083.383264036926,13074.677603615139,8094.380587962889,31245.137294274842,35723.056691620164,949.1476816016147,-4382.586049416328,18274.81634764038,13340.831157745604
404,280595.3777063292,310561.0296282187,362034.97662371775,280798.444388777,357420.098169942,390048.3427126769,323343.5870968177,350700.81794076716,452583.7135837402,451963.33311737754,268103.28056668484,392106.1466454928,247926.3464616594,404807.73680758924,326014.9172274714,405953.04513546324,363844.7337272123,457390.70321021526
405,-3258.768550219036,-18965.565046125877,-56101.16653077584,-9206.317046921497,-19182.537544139508,-63945.02774822866,-33842.23842012673,33848.30194538522,-51639.84145643277,32058.444434312416,12143.797146898989,5949.2513215294275,30439.564690244566,34054.52836584953,193.40677307955048,-6236.551559848718,18198.53325328834,13216.49639551495
406,279009.5624680115,308966.2846671645,360863.3281024936,279681.95511744067,357070.2450992445,388607.5480484254,322814.7114436376,350634.22286696546,451522.0564126598,452014.96383660036,267223.7039648321,396652.0042836546,248436.32942462666,407513.1370701505,326557.77369937784,407506.1397962955,363656.3619107526,458010.8048844194
407,-3981.7986193875477,-20250.33991640513,-57360.01483290923,-10212.018429342497,-20970.84443554328,-64792.755833704534,-34476.63464613381,33851.801495515916,-52908.96623077041,32094.42773001341,11007.544263236032,3373.649471163044,29580.740874405856,31936.28129309553,-465.2677615269349,-7928.733739391879,18146.122812676243,12883.915127291533
408,276944.8135313262,307371.7593581252,359318.34775810543,278763.990840003,356405.322713569,386924.20053853904,322036.7751790236,350577.8330850968,450225.3938134953,452182.5329215054,266528.09441421507,401126.35125745885,250001.54396927054,409796.1711848464,327004.02201923705,408320.7366138305,363446.74647344125,457910.9040116849
409,-4804.5406349867335,-21501.97886577905,-58591.9963281051,-11383.778760017238,-22869.644255404106,-65457.77685300936,-34907.62521100158,33860.154564564546,-54079.674790799385,32182.00188719108,9691.830166340998,388.79358442993544,28593.027422655738,29383.151294035204,-978.4469018766467,-9543.69376590239,18113.421584370597,12635.330455189953
410,274776.5158935226,305595.2513048293,357590.5118002543,276782.87083814037,355254.9409202368,385020.70001992036,321179.05652016867,349888.3386582604,448060.7036446052,452117.8278829721,266275.5295551499,404529.8167439029,252825.07012174654,414148.16063070856,327379.2372683264,409087.4131676935,363412.4745220861,456858.6879508406
411,-5753.589365625878,-22880.869689434978,-59807.90271195189,-12578.97862267698,-24912.153668144085,-65919.87172069999,-35140.70454703533,33908.82430560978,-54910.404032403196,32354.372912671268,8240.858480040693,-2894.2663609773226,27442.418271037735,26264.368603824558,-1312.2032554333928,-10651.890043173364,18109.20118829332,12506.839829820248
412,272347.6627862816,303758.9311233721,355829.4524439635,274943.737114315,353927.9622781182,382903.0241097221,320421.1582447206,350001.41270148195,446361.6621665097,452341.48689449095,266632.5785090101,406997.76337913505,256611.052545055,419585.2735937152,327754.4501281074,409357.9162005134,363487.5163964972,455400.49485018523
413,-6791.3941777989385,-24303.038464415302,-61010.203924403235,-13859.673580653813,-27053.600635731666,-66169.74925713579,-35176.954223959634,33956.241584246745,-55671.736532461,32511.885453821676,6689.608837087773,-6496.9381690471855,26204.994295691602,22588.64585854085,-1476.1699477798538,-11339.648758411495,18119.34075491425,12582.883761577177
414,270194.3302568274,301851.64408775594,354138.3032470699,272889.6031269922,352130.80106209917,380836.72557731887,319383.42666846805,350016.73065810744,444249.1755169773,453239.8347151248,267565.73009317805,409174.1291169765,261553.08994528707,425195.6286475868,328115.57195991493,408369.1785612564,363604.94941144815,454610.08763505815
415,-8019.4203109024675,-25947.616762803358,-62164.85436903959,-15155.721981220951,-29241.408053532483,-66250.76316585911,-34961.575173296835,34003.864805054436,-56116.87485121694,32933.42599937159,5082.516951781414,-10428.987980485355,24766.144134784292,18422.22573001362,-1449.0408267052626,-11380.164881929843,18155.411335753528,12730.657263826299
416,268415.81633074576,299290.22985491663,352674.01753467956,272244.239648644,350349.0069194913,379066.9482113728,318334.80448321387,349998.1663215558,441787.1722521012,452962.18998617656,268948.1129729738,411164.71610089886,266891.3211739532,431144.4499679277,328274.9028779713,406096.510118782,363680.0012770006,454395.36479323206
417,-9412.39752841273,-27633.240166111304,-63283.31307374408,-16597.55915708428,-31265.298536886934,-66129.26038314146,-34617.41248977822,34072.523150751025,-56192.74569230269,32872.302551310466,3461.9176661118654,-14646.365947311235,23262.700156550705,13705.892744960853,-1478.4857832037014,-10899.262332296355,18215.56740758037,12750.77693367589
418,266539.2711159459,297189.92632386327,351508.91389480844,270124.45741692174,348774.38191799284,377561.5602457685,317157.4971043219,349998.2880334864,439428.5381292809,453282.6296659635,270543.87781783484,413203.5581870649,272619.40072354337,436239.6765406955,328420.1933283184,402343.65817750007,363628.3841464645,452615.4912001163
419,-10876.749851220571,-29238.35849254499,-64337.60307157431,-17825.455487137704,-33500.6393916036,-65921.39097290834,-34111.499635016226,34152.76871138498,-55932.89107783559,32543.812971696483,1866.1570392780704,-19114.56987653343,21680.83470572379,8746.773594176353,-1260.238345194295,-9911.996040338061,18285.354210843565,12626.5100417221
420,264652.96156843257,295151.61691323644,350711.438953667,268617.8516144878,347301.30807654717,376465.7346828006,315909.9091782719,350023.88099185587,436687.03466941864,452720.60114476946,272132.4572509715,416816.1846055569,278796.9800862363,439990.58988071006,328484.95430747047,397629.9758704192,363384.0055573659,452770.70603971166
